"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"For any #vegan folks at #NENHC18... get yourself some tacos at @RevKitchVT. You won't be sorry. #herbivore",FALSE,4,NA,2018-04-14 00:37:41,FALSE,NA,"984953806780813312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",0,FALSE,FALSE,NA,NA
"RT @Kitty_H_Liu: .@CornellPress classics in #naturewriting #naturalhistory and #naturestudy at #NENHC18... #libertyhydebailey #thoreau #ann…",FALSE,0,NA,2018-04-13 18:37:57,FALSE,NA,"984863274515738624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CornellPress",2,TRUE,FALSE,NA,NA
"Changing locomotives in #NewHaven #CT on the way to #nenhc18 in  #VT Crossing the red sandstone beds of the #CT val… https://t.co/XenD6H9uDh",FALSE,2,NA,2018-04-13 17:39:51,TRUE,NA,"984848654694526976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravelRobin",0,FALSE,FALSE,NA,NA
"Two faculty and four students on the way to #NENHC18! <ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6>",FALSE,5,NA,2018-04-13 17:10:44,FALSE,NA,"984841325722906624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",0,FALSE,FALSE,NA,NA
"On the road to #NENHC18 with my toddler &amp; my fav grad student (my sister). 

Psyched to talk conservation paleobiog… https://t.co/B514chsgrJ",FALSE,6,NA,2018-04-13 17:10:33,TRUE,NA,"984841279682043904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaitlinInMaine",0,FALSE,FALSE,NA,NA
"#NENHC18 and #AOS18AZ are on and we are excited! Check out 4 mystifying facts about BIRD FEEDING you didn't know:… https://t.co/TqCJcTbvj6",FALSE,4,NA,2018-04-13 15:08:12,TRUE,NA,"984810491959758849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CornellPress",1,FALSE,FALSE,NA,NA
"Check out our new blog post! Bird Feeding: 4 mystifying facts you didn’t know https://t.co/LAeIQQcjsF … #AOS18AZ… https://t.co/lo0N6nVYpR",FALSE,1,NA,2018-04-13 14:05:03,TRUE,NA,"984794598605316097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CornellPress",0,FALSE,FALSE,NA,NA
"#SICB18: my roundtable is scheduled against Pixar. #NENHC18: my talk is scheduled against @RosemaryMosco. https://t.co/ppY1Mo3N5h",FALSE,7,NA,2018-04-13 13:52:08,FALSE,NA,"984791348430635013",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoctorZen",0,FALSE,FALSE,NA,NA
"RT @Kitty_H_Liu: Packing up more @CornellPress books for #NENHC18... The countdown is on! #citizenscience #publicengagement #resilience #st…",FALSE,0,NA,2018-04-13 13:00:21,FALSE,NA,"984778316531077120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CornellPress",2,TRUE,FALSE,NA,NA
".@CornellPress classics in #naturewriting #naturalhistory and #naturestudy at #NENHC18... #libertyhydebailey… https://t.co/zWybE2djHH",FALSE,5,NA,2018-04-13 05:11:00,TRUE,NA,"984660201293873152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",2,FALSE,FALSE,NA,NA
"RT @Kitty_H_Liu: Packing up more @CornellPress books for #NENHC18... The countdown is on! #citizenscience #publicengagement #resilience #st…",FALSE,0,NA,2018-04-13 02:45:54,FALSE,NA,"984623683481333760",NA,"<a href=""https://www.google.co.in"" rel=""nofollow"">retweet_scicomm</a>","ScicommBot",2,TRUE,FALSE,NA,NA
"Packing up more @CornellPress books for #NENHC18... The countdown is on! #citizenscience #publicengagement… https://t.co/HYe7dW1r1q",FALSE,5,NA,2018-04-13 02:44:00,TRUE,NA,"984623207683674113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",2,FALSE,FALSE,NA,NA
"RT @ProfMCFR: This weekend, 16 .@BridgeStateU students and 6 faculty (+ at least 3 BSU alumni) descend on Burlington, VT for #NENHC18! Look…",FALSE,0,NA,2018-04-12 22:29:48,FALSE,NA,"984559236603678721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSU_CARS",1,TRUE,FALSE,NA,NA
"YYYYEESSS!! #NENHC18 https://t.co/1CZoFdEgPO",FALSE,3,NA,2018-04-12 17:57:55,FALSE,NA,"984490815329329152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"I don't know about y'all, but I'm excited to hear @RosemaryMosco talk #cartoons #conservation and #scicomm at… https://t.co/JYAUVHQJbF",FALSE,1,NA,2018-04-12 17:55:17,TRUE,NA,"984490150892892160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",0,FALSE,FALSE,NA,NA
"This weekend, 16 .@BridgeStateU students and 6 faculty (+ at least 3 BSU alumni) descend on Burlington, VT for… https://t.co/gwNuamt4kb",FALSE,11,NA,2018-04-12 17:12:49,TRUE,NA,"984479463235780610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProfMCFR",1,FALSE,FALSE,NA,NA
"RT @Kitty_H_Liu: .@CornellPress is almost ready to head to @eaglehillus #NENHC18 in Burlington. Have a book idea? Drop a note or stop by th…",FALSE,0,NA,2018-04-12 00:36:28,FALSE,NA,"984228725616234496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",2,TRUE,FALSE,NA,NA
"RT @Kitty_H_Liu: .@CornellPress is almost ready to head to @eaglehillus #NENHC18 in Burlington. Have a book idea? Drop a note or stop by th…",FALSE,0,NA,2018-04-12 00:03:00,FALSE,NA,"984220302161915905",NA,"<a href=""http://placeholder.place"" rel=""nofollow"">_open_science_</a>","_open_science_",2,TRUE,FALSE,NA,NA
".@CornellPress is almost ready to head to @eaglehillus #NENHC18 in Burlington. Have a book idea? Drop a note or sto… https://t.co/Qswrz5NgEe",FALSE,5,NA,2018-04-12 00:01:26,TRUE,NA,"984219905972109312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",2,FALSE,FALSE,NA,NA
"T -2 days 'til we travel to #NENHC18
We'll be checking out #ebird spots along Lake Champlain for #birding as we dri… https://t.co/d9dj05o5ZX",FALSE,3,NA,2018-04-11 18:45:49,TRUE,NA,"984140479678828544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"First run-throughs of my #NENHC18 talk clocked in at 15-16 minutes. Allotted time: 20 minutes. https://t.co/fJHcF1ImRl",FALSE,2,NA,2018-04-09 20:02:28,FALSE,NA,"983434991966343169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoctorZen",0,FALSE,FALSE,NA,NA
"@byrdgyrl1 Same! Our one bird student will be happy to have more bird people to talk to :)

(The grasshopper is sta… https://t.co/tOnB26h5cf",FALSE,2,"byrdgyrl1",2018-04-09 16:50:26,TRUE,"983386437109284864","983386665975721985","4150857221","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ejrollinson",0,FALSE,FALSE,NA,NA
